
1501429800.000,Sunday, 2017-07-30, 17:50:00,43.967,28.733,18.000,29.000,1.000,1501429960.759,Sunday, 2017-07-30, 17:52:40,
1501430100.000,Sunday, 2017-07-30, 17:55:00,42.967,28.633,18.000,29.000,1.000,1501430260.819,Sunday, 2017-07-30, 17:57:40,
1501430400.000,Sunday, 2017-07-30, 18:00:00,42.500,28.533,18.000,29.000,1.000,1501430558.338,Sunday, 2017-07-30, 18:02:38,
1501430700.000,Sunday, 2017-07-30, 18:05:00,42.467,28.400,18.000,29.000,1.000,1501430864.784,Sunday, 2017-07-30, 18:07:44,
1501431000.000,Sunday, 2017-07-30, 18:10:00,42.567,28.233,18.667,28.333,1.000,1501431157.328,Sunday, 2017-07-30, 18:12:37,
1501431300.000,Sunday, 2017-07-30, 18:15:00,42.700,28.133,18.333,28.000,1.000,1501431471.067,Sunday, 2017-07-30, 18:17:51,
1501431600.000,Sunday, 2017-07-30, 18:20:00,42.767,27.867,19.000,28.000,1.000,1501431765.406,Sunday, 2017-07-30, 18:22:45,
1501431900.000,Sunday, 2017-07-30, 18:25:00,43.033,27.700,19.000,28.000,1.000,1501432063.068,Sunday, 2017-07-30, 18:27:43,
1501432200.000,Sunday, 2017-07-30, 18:30:00,43.300,27.533,19.000,28.000,1.000,1501432360.730,Sunday, 2017-07-30, 18:32:40,
1501432500.000,Sunday, 2017-07-30, 18:35:00,43.333,27.400,19.000,28.000,1.000,1501432657.113,Sunday, 2017-07-30, 18:37:37,
1501432800.000,Sunday, 2017-07-30, 18:40:00,43.267,27.400,19.000,28.000,1.000,1501432959.418,Sunday, 2017-07-30, 18:42:39,
1501433100.000,Sunday, 2017-07-30, 18:45:00,42.933,27.200,19.000,27.000,1.000,1501433262.817,Sunday, 2017-07-30, 18:47:42,
1501433400.000,Sunday, 2017-07-30, 18:50:00,42.333,27.067,19.667,26.333,1.000,1501433565.663,Sunday, 2017-07-30, 18:52:45,
1501433700.000,Sunday, 2017-07-30, 18:55:00,42.233,26.900,20.000,26.000,1.000,1501433865.030,Sunday, 2017-07-30, 18:57:45,
1501434000.000,Sunday, 2017-07-30, 19:00:00,42.233,26.800,19.667,26.333,1.000,1501434160.313,Sunday, 2017-07-30, 19:02:40,
1501434300.000,Sunday, 2017-07-30, 19:05:00,42.300,26.700,20.000,26.000,1.000,1501434457.101,Sunday, 2017-07-30, 19:07:37,
1501434600.000,Sunday, 2017-07-30, 19:10:00,42.400,26.567,20.000,26.000,1.000,1501434764.596,Sunday, 2017-07-30, 19:12:44,
1501434900.000,Sunday, 2017-07-30, 19:15:00,42.833,26.433,20.000,25.333,1.000,1501435065.412,Sunday, 2017-07-30, 19:17:45,
1501435200.000,Sunday, 2017-07-30, 19:20:00,43.533,26.400,20.000,25.000,1.000,1501435359.371,Sunday, 2017-07-30, 19:22:39,
1501435500.000,Sunday, 2017-07-30, 19:25:00,44.100,26.333,20.000,25.000,1.000,1501435656.709,Sunday, 2017-07-30, 19:27:36,
1501435800.000,Sunday, 2017-07-30, 19:30:00,44.800,26.233,20.000,25.000,1.000,1501435964.602,Sunday, 2017-07-30, 19:32:44,
1501436100.000,Sunday, 2017-07-30, 19:35:00,45.167,26.200,19.667,25.667,1.000,1501436256.406,Sunday, 2017-07-30, 19:37:36,
1501436400.000,Sunday, 2017-07-30, 19:40:00,45.167,26.100,19.667,25.667,1.000,1501436556.236,Sunday, 2017-07-30, 19:42:36,
1501436700.000,Sunday, 2017-07-30, 19:45:00,45.500,26.100,19.667,25.667,1.000,1501436859.454,Sunday, 2017-07-30, 19:47:39,
1501437000.000,Sunday, 2017-07-30, 19:50:00,47.700,26.100,20.000,25.000,1.000,1501437161.039,Sunday, 2017-07-30, 19:52:41,
1501437300.000,Sunday, 2017-07-30, 19:55:00,46.933,26.167,20.000,25.000,1.000,1501437457.464,Sunday, 2017-07-30, 19:57:37,
1501437600.000,Sunday, 2017-07-30, 20:00:00,47.000,26.267,20.000,25.000,1.000,1501437757.269,Sunday, 2017-07-30, 20:02:37,
1501437900.000,Sunday, 2017-07-30, 20:05:00,46.200,26.300,20.000,25.000,1.000,1501438056.522,Sunday, 2017-07-30, 20:07:36,
1501438200.000,Sunday, 2017-07-30, 20:10:00,45.300,26.233,19.667,25.667,1.000,1501438362.091,Sunday, 2017-07-30, 20:12:42,
1501438500.000,Sunday, 2017-07-30, 20:15:00,45.633,26.200,19.667,25.667,0.000,1501438668.920,Sunday, 2017-07-30, 20:17:48,
1501438800.000,Sunday, 2017-07-30, 20:20:00,46.000,26.133,19.667,25.667,0.000,1501438978.108,Sunday, 2017-07-30, 20:22:58,
1501439100.000,Sunday, 2017-07-30, 20:25:00,45.867,26.033,20.000,25.667,0.000,1501439275.618,Sunday, 2017-07-30, 20:27:55,
1501439400.000,Sunday, 2017-07-30, 20:30:00,45.667,25.967,20.000,25.000,0.000,1501439580.583,Sunday, 2017-07-30, 20:33:00,
